"","species_name","museum_name","location","state","country","sex","subspecies","notes","extra_notes","place","lat","lon"
"575","Trichoglossus haematodus","ANWC","Herzog/Wagau","","New Guinea","f","","","","Herzog/Wagau, , New Guinea",NA,NA
"576","Trichoglossus haematodus","ANWC","Herzog/Wagau","","New Guinea","f","","","","Herzog/Wagau, , New Guinea",NA,NA
"577","Trichoglossus haematodus","ANWC","Herzog/Wagau","","New Guinea","f","","","","Herzog/Wagau, , New Guinea",NA,NA
"578","Trichoglossus haematodus","ANWC","Herzog/Wagau","","New Guinea","f","","","","Herzog/Wagau, , New Guinea",NA,NA
"579","Trichoglossus haematodus","ANWC","Herzog/Wagau","","New Guinea","f","","","","Herzog/Wagau, , New Guinea",NA,NA
"580","Trichoglossus haematodus","ANWC","Mindik","","New Guinea","f","","illegible word in loc","","Mindik, , New Guinea",NA,NA
"581","Trichoglossus haematodus","ANWC","Mindik","","New Guinea","f","","illegible word in loc","","Mindik, , New Guinea",NA,NA
"582","Trichoglossus haematodus","ANWC","Bensbach/Morehead","","New Guinea","m","caeruliceps","","","Bensbach/Morehead, , New Guinea",NA,NA
"583","Trichoglossus haematodus","ANWC","Bensbach/Morehead","","New Guinea","m","caeruliceps","","","Bensbach/Morehead, , New Guinea",NA,NA
"584","Trichoglossus haematodus","ANWC","Bensbach/Morehead","","New Guinea","m","caeruliceps","","","Bensbach/Morehead, , New Guinea",NA,NA
"585","Trichoglossus haematodus","ANWC","Bensbach/Morehead","","New Guinea","f","caeruliceps","","","Bensbach/Morehead, , New Guinea",NA,NA
"586","Trichoglossus haematodus","ANWC","Bensbach/Morehead","","New Guinea","f","caeruliceps","","","Bensbach/Morehead, , New Guinea",NA,NA
"587","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"588","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"589","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"590","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"591","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"592","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"593","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","m","","1994 - subsp unclear","","Lake Daviumbu, , Papua New Guinea",NA,NA
"594","Trichoglossus haematodus","AMNH","Wassi Kussa River","","New Guinea","m","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , New Guinea",NA,NA
"595","Trichoglossus haematodus","AMNH","Wassi Kussa River","","New Guinea","m","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , New Guinea",NA,NA
"596","Trichoglossus haematodus","AMNH","Wassi Kussa River","","New Guinea","m","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , New Guinea",NA,NA
"597","Trichoglossus haematodus","AMNH","Wassi Kussa River","","New Guinea","m","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , New Guinea",NA,NA
"598","Trichoglossus haematodus","AMNH","Wassi Kussa River","","New Guinea","m","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , New Guinea",NA,NA
"599","Trichoglossus haematodus","AMNH","Wassi Kussa River","","New Guinea","m","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , New Guinea",NA,NA
"600","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","m","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"601","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","m","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"602","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","m","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"603","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","m","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"604","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","m","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"605","Trichoglossus haematodus","AMNH","Gaima","","Papua New Guinea","m","","1994 - subsp unclear","","Gaima, , Papua New Guinea",-6.0995043,144.9279032
"606","Trichoglossus haematodus","AMNH","Daru Island","","Papua New Guinea","m","","1994 - subsp unclear","","Daru Island, , Papua New Guinea",-9.0838168,143.2074994
"607","Trichoglossus haematodus","AMNH","Daru Island","","Papua New Guinea","m","","1994 - subsp unclear","","Daru Island, , Papua New Guinea",-9.0838168,143.2074994
"608","Trichoglossus haematodus","AMNH","Daru Island","","Papua New Guinea","m","","1994 - subsp unclear","","Daru Island, , Papua New Guinea",-9.0838168,143.2074994
"609","Trichoglossus haematodus","AMNH","Daru Island","","Papua New Guinea","m","","1994 - subsp unclear","","Daru Island, , Papua New Guinea",-9.0838168,143.2074994
"610","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"611","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"612","Trichoglossus haematodus","AMNH","Gaima","","Papua New Guinea","f","","1994 - subsp unclear","","Gaima, , Papua New Guinea",-6.0995043,144.9279032
"613","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"614","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"615","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"616","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"617","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"618","Trichoglossus haematodus","AMNH","Wassi Kussa River","","Papua New Guinea","f","","1994 - subsp unclear - loc Tarara","","Wassi Kussa River, , Papua New Guinea",NA,NA
"619","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","f","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"620","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","f","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"621","Trichoglossus haematodus","AMNH","Oriomo River","","Papua New Guinea","f","","1994 - subsp unclear","Wuroi Oriomo River","Oriomo River, , Papua New Guinea",NA,NA
"622","Trichoglossus haematodus","AMNH","Daru Island","","Papua New Guinea","f","","1994 - subsp unclear","","Daru Island, , Papua New Guinea",-9.0838168,143.2074994
"623","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","f","","","","Lake Daviumbu, , Papua New Guinea",NA,NA
"624","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","f","","","","Lake Daviumbu, , Papua New Guinea",NA,NA
"625","Trichoglossus haematodus","AMNH","Lake Daviumbu","","Papua New Guinea","f","","","","Lake Daviumbu, , Papua New Guinea",NA,NA
"626","Trichoglossus haematodus","AMNH","","","","m","weberi","no loc","",", , ",NA,NA
"627","Trichoglossus haematodus","AMNH","","","","m","weberi","no loc","",", , ",NA,NA
"628","Trichoglossus haematodus","AMNH","","","","m","weberi","no loc","",", , ",NA,NA
"629","Trichoglossus haematodus","AMNH","","","","m","weberi","no loc","",", , ",NA,NA
"630","Trichoglossus haematodus","AMNH","","","","m","weberi","no loc","",", , ",NA,NA
"631","Trichoglossus haematodus","AMNH","","","","f","weberi","no loc","",", , ",NA,NA
"632","Trichoglossus haematodus","AMNH","","","","f","weberi","no loc","",", , ",NA,NA
"633","Trichoglossus haematodus","AMNH","","","","f","weberi","no loc","",", , ",NA,NA
"634","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea",", Tanahjampea, Indonesia",-7.073666,120.6694283
"635","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea",", Tanahjampea, Indonesia",-7.073666,120.6694283
"636","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea",", Tanahjampea, Indonesia",-7.073666,120.6694283
"637","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea",", Tanahjampea, Indonesia",-7.073666,120.6694283
"638","Trichoglossus haematodus","AMNH","","Sumbawa","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Sumbawa, Indonesia",-8.5949025,117.2716068
"639","Trichoglossus haematodus","AMNH","","Sumbawa","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Sumbawa, Indonesia",-8.5949025,117.2716068
"640","Trichoglossus haematodus","AMNH","","Sumbawa","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Sumbawa, Indonesia",-8.5949025,117.2716068
"641","Trichoglossus haematodus","AMNH","","Sumbawa","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Sumbawa, Indonesia",-8.5949025,117.2716068
"642","Trichoglossus haematodus","AMNH","","Sumbawa","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Sumbawa, Indonesia",-8.5949025,117.2716068
"643","Trichoglossus haematodus","AMNH","Kaloa Toa","Sulawesi","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Kaloa Toa","Kaloa Toa, Sulawesi, Indonesia",NA,NA
"644","Trichoglossus haematodus","AMNH","Kaloa Toa","Sulawesi","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Kaloa Toa","Kaloa Toa, Sulawesi, Indonesia",NA,NA
"645","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea - one specimen is djampeanus",", Tanahjampea, Indonesia",-7.073666,120.6694283
"646","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea - one specimen is djampeanus",", Tanahjampea, Indonesia",-7.073666,120.6694283
"647","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea - one specimen is djampeanus",", Tanahjampea, Indonesia",-7.073666,120.6694283
"648","Trichoglossus haematodus","AMNH","","Tanahjampea","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Djampea - one specimen is djampeanus",", Tanahjampea, Indonesia",-7.073666,120.6694283
"649","Trichoglossus haematodus","AMNH","","Sumbawa","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Sumbawa, Indonesia",-8.5949025,117.2716068
"650","Trichoglossus haematodus","AMNH","Kaloa Toa","Sulawesi","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Kaloa Toa","Kaloa Toa, Sulawesi, Indonesia",NA,NA
"651","Trichoglossus haematodus","AMNH","Kaloa Toa","Sulawesi","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","Kaloa Toa","Kaloa Toa, Sulawesi, Indonesia",NA,NA
"652","Trichoglossus haematodus","AMNH","","Bali","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Bali, Indonesia",-8.3304977,115.0906401
"653","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
"654","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
"655","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
"656","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
"657","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
"658","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","m","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
"659","Trichoglossus haematodus","AMNH","","Bali","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Bali, Indonesia",-8.3304977,115.0906401
"660","Trichoglossus haematodus","AMNH","","Bali","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Bali, Indonesia",-8.3304977,115.0906401
"661","Trichoglossus haematodus","AMNH","","Lombok","Indonesia","f","forsteni","forsteni group has four races - mitchelli djampeanus forsteni (on Sumbawa) and stresemanni (linked to capistratus on Timor)","",", Lombok, Indonesia",-8.5835637,116.3580819
